Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418573585947136;;35978;38119.11429788512;36550.346891576475;
1316418573625825792;;35978;38119.11429788512;36550.346891576475;
1316418573652283904;;35955;38119.11429788512;36550.346891576475;
1316418573675368960;;36046;38119.11429788512;36550.346891576475;
1316418573700866816;;36046;38119.11429788512;36550.346891576475;
1316418573731697152;;36138;38119.11429788512;36550.346891576475;
1316418573754141952;;36110;38119.11429788512;36550.346891576475;
1316418573778170112;;36133;38119.11429788512;36550.346891576475;
1316418573822737920;;36178;38119.11429788512;36550.346891576475;
1316418573845239040;;36178;38119.11429788512;36550.346891576475;
1316418573870564096;;36224;38119.11429788512;36550.346891576475;
1316418573903229952;;36247;38119.11429788512;36550.346891576475;
1316418573926012160;;36310;38119.11429788512;36550.346891576475;
1316418573960623104;;36310;38119.11429788512;36550.346891576475;
1316418573993356032;;36356;38119.11429788512;36550.346891576475;
1316418574037805056;;36356;38119.11429788512;36550.346891576475;
1316418574071289088;;36366;38119.11429788512;36550.346891576475;
1316418574095243008;;36366;38119.11429788512;36550.346891576475;
1316418574125163008;;36320;38119.11429788512;36550.346891576475;
1316418574158620160;;36388;38119.11429788512;36550.346891576475;
1316418574208956928;;36434;38119.11429788512;36550.346891576475;
1316418574234983936;;36434;38119.11429788512;36550.346891576475;
1316418574260905984;;36480;38119.11429788512;36550.346891576475;
1316418574302167040;;36548;38119.11429788512;36550.346891576475;
1316418574326808832;;36548;38119.11429788512;36550.346891576475;
1316418574349240064;;36571;38119.11429788512;36550.346891576475;
1316418574407334144;;36571;38119.11429788512;36550.346891576475;
1316418574443289088;;36571;38119.11429788512;36550.346891576475;
1316418574480980992;;36566;38119.11429788512;36550.346891576475;
1316418574511080960;;36566;38119.11429788512;36550.346891576475;
1316418574548124160;;36566;38119.11429788512;36550.346891576475;
1316418574582343936;;36543;38119.11429788512;36550.346891576475;
1316418574637166080;;36612;38119.11429788512;36550.346891576475;
1316418574692289024;;36589;38119.11429788512;36550.346891576475;
1316418574728136960;;36612;38119.11429788512;36550.346891576475;
1316418574738059008;;36612;38119.11429788512;36550.346891576475;
1316418574772728832;;36667;38119.11429788512;36550.346891576475;
1316418574807256064;;36644;38119.11429788512;36550.346891576475;
1316418574841479936;;36644;38119.11429788512;36550.346891576475;
1316418574880836096;;36735;38119.11429788512;36550.346891576475;
1316418574914041088;;36712;38119.11429788512;36550.346891576475;
1316418574948868096;;36827;38119.11429788512;36550.346891576475;
1316418574993988096;;36804;38119.11429788512;36550.346891576475;
1316418575004175872;;36849;38119.11429788512;36550.346891576475;
1316418575027232000;;36862;38119.11429788512;36550.346891576475;
1316418575074819072;;36931;38119.11429788512;36550.346891576475;
1316418575106544896;;36885;38119.11429788512;36550.346891576475;
1316418575154968064;;36885;38119.11429788512;36550.346891576475;
1316418575191540992;;36885;38119.11429788512;36550.346891576475;
1316418575201709056;;36931;38119.11429788512;36550.346891576475;
1316418575209297920;;36954;38119.11429788512;36550.346891576475;
1316418575245198080;;37022;38119.11429788512;36550.346891576475;
1316418575281805056;;36990;38119.11429788512;36550.346891576475;
1316418575291121920;;36985;38119.11429788512;36550.346891576475;
1316418575321293056;;37030;38119.11429788512;36550.346891576475;
1316418575363223040;;37099;38119.11429788512;36550.346891576475;
1316418575425734144;;37053;38119.11429788512;36550.346891576475;
1316418575453946112;;37121;38119.11429788512;36550.346891576475;
1316418575486707968;;37099;38119.11429788512;36550.346891576475;
1316418575526156032;;37053;38119.11429788512;36550.346891576475;
1316418575557010944;;37053;38119.11429788512;36550.346891576475;
1316418575587937024;;37007;38119.11429788512;36550.346891576475;
1316418575623624192;;37099;38119.11429788512;36550.346891576475;
1316418575674765056;;37099;38119.11429788512;36550.346891576475;
1316418575710071040;;37099;38119.11429788512;36550.346891576475;
1316418575766012928;;37121;38119.11429788512;36550.346891576475;
1316418575794050816;;37117;38119.11429788512;36550.346891576475;
1316418575845360896;;37094;38119.11429788512;36550.346891576475;
1316418575878810880;;37094;38119.11429788512;36550.346891576475;
1316418575928759040;;37094;38119.11429788512;36550.346891576475;
1316418575966099968;;37139;38119.11429788512;36550.346891576475;
1316418575973073920;;37170;38119.11429788512;36550.346891576475;
1316418576011964160;;37170;38119.11429788512;36550.346891576475;
1316418576062088960;;37170;38119.11429788512;36550.346891576475;
1316418576096684032;;37170;38119.11429788512;36550.346891576475;
1316418576106056960;;37284;38119.11429788512;36550.346891576475;
1316418576165916928;;37307;38119.11429788512;36550.346891576475;
1316418576201828864;;37352;38119.11429788512;36550.346891576475;
1316418576226275072;;37398;38119.11429788512;36550.346891576475;
1316418576249243904;;37398;38119.11429788512;36550.346891576475;
1316418576258269952;;37352;38119.11429788512;36550.346891576475;
1316418576287142144;;37352;38119.11429788512;36550.346891576475;
1316418576309860864;;37352;38119.11429788512;36550.346891576475;
1316418576335907840;;37421;38119.11429788512;36550.346891576475;
1316418576358675968;;37352;38119.11429788512;36550.346891576475;
1316418576386305024;;37352;38119.11429788512;36550.346891576475;
1316418576414594048;;37398;38119.11429788512;36550.346891576475;
1316418576436207104;;37352;38119.11429788512;36550.346891576475;
1316418576465974016;;37444;38119.11429788512;36550.346891576475;
1316418576487372032;;37330;38119.11429788512;36550.346891576475;
1316418576562264064;;37375;38119.11429788512;36550.346891576475;
1316418576595500032;;37330;38119.11429788512;36550.346891576475;
1316418576629116928;;37444;38119.11429788512;36550.346891576475;
1316418576654957056;;37393;38119.11429788512;36550.346891576475;
1316418576693165056;;37416;38119.11429788512;36550.346891576475;
1316418576726098944;;37418;38119.11429788512;36550.346891576475;
1316418576757328896;;37418;38119.11429788512;36550.346891576475;
1316418576788189952;;37532;38119.11429788512;36550.346891576475;
1316418576842906112;;37532;38119.11429788512;36550.346891576475;
1316418576882909184;;37532;38119.11429788512;36550.346891576475;
1316418576905760000;;37577;38119.11429788512;36550.346891576475;
1316418576933912064;;37577;38119.11429788512;36550.346891576475;
1316418576956012032;;37504;38119.11429788512;36550.346891576475;
1316418576984114944;;37572;38119.11429788512;36550.346891576475;
1316418577011943168;;37595;38119.11429788512;36550.346891576475;
1316418577034137088;;37572;38119.11429788512;36550.346891576475;
1316418577076070144;;37618;38119.11429788512;36550.346891576475;
1316418577105273856;;37595;38119.11429788512;36550.346891576475;
1316418577128052992;;37595;38119.11429788512;36550.346891576475;
1316418577155092992;;37641;38119.11429788512;36550.346891576475;
1316418577184006912;;37641;38119.11429788512;36550.346891576475;
1316418577206821888;;37641;38119.11429788512;36550.346891576475;
1316418577237901824;;37732;38119.11429788512;36550.346891576475;
1316418577282910208;;37755;38119.11429788512;36550.346891576475;
1316418577331724800;;37755;38119.11429788512;36550.346891576475;
1316418577433918976;;37777;38119.11429788512;36550.346891576475;
1316418577440864000;executed greetAudienceV01 #2;37792;38119.11429788512;38455.08541872244;
1316418577468823808;;37777;38119.11429788512;38455.08541872244;
1316418577573558016;;37777;38119.11429788512;38455.08541872244;
1316418577608176896;;37800;38119.11429788512;38455.08541872244;
1316418577644922112;;37800;38119.11429788512;38455.08541872244;
1316418577678075904;;37732;38119.11429788512;38455.08541872244;
1316418577731687936;;37777;38119.11429788512;38455.08541872244;
1316418577766364160;;37732;38119.11429788512;38455.08541872244;
1316418577800508928;;37732;38119.11429788512;38455.08541872244;
1316418577856858112;;37777;38119.11429788512;38455.08541872244;
1316418577892047872;;37777;38119.11429788512;38455.08541872244;
1316418577949924864;;37709;38119.11429788512;38455.08541872244;
1316418577982907136;;37755;38119.11429788512;38455.08541872244;
1316418578016438016;;37686;38119.11429788512;38455.08541872244;
1316418578041537024;;37686;38119.11429788512;38455.08541872244;
1316418578049524992;;37755;38119.11429788512;38455.08541872244;
1316418578071777024;;37664;38119.11429788512;38455.08541872244;
1316418578094569984;;37709;38119.11429788512;38455.08541872244;
1316418578144877824;;37755;38119.11429788512;38455.08541872244;
1316418578184036864;;37777;38119.11429788512;38455.08541872244;
1316418578209971968;;37732;38119.11429788512;38455.08541872244;
1316418578232160000;;37823;38119.11429788512;38455.08541872244;
1316418578258022912;;37841;38119.11429788512;38455.08541872244;
1316418578265841920;;37841;38119.11429788512;38455.08541872244;
1316418578305680896;;37818;38119.11429788512;38455.08541872244;
1316418578332593920;;37932;38119.11429788512;38455.08541872244;
1316418578356779008;;37932;38119.11429788512;38455.08541872244;
1316418578384232960;;37932;38119.11429788512;38455.08541872244;
1316418578409914880;;37932;38119.11429788512;38455.08541872244;
1316418578432893952;;37955;38119.11429788512;38455.08541872244;
1316418578490809088;;37886;38119.11429788512;38455.08541872244;
1316418578517990144;;37886;38119.11429788512;38455.08541872244;
1316418578544219904;;37886;38119.11429788512;38455.08541872244;
1316418578566669824;;37955;38119.11429788512;38455.08541872244;
1316418578606551808;;37932;38119.11429788512;38455.08541872244;
1316418578655899904;;37909;38119.11429788512;38455.08541872244;
1316418578688524032;;37955;38119.11429788512;38455.08541872244;
1316418578711656192;;37978;38119.11429788512;38455.08541872244;
1316418578733849088;;37978;38119.11429788512;38455.08541872244;
1316418578758337024;;37932;38119.11429788512;38455.08541872244;
1316418578783145984;;37932;38119.11429788512;38455.08541872244;
1316418578830880000;;37978;38119.11429788512;38455.08541872244;
1316418578855320832;;37932;38119.11429788512;38455.08541872244;
1316418578881175040;;37937;38119.11429788512;38455.08541872244;
1316418578904015104;;37891;38119.11429788512;38455.08541872244;
1316418578928503040;;37891;38119.11429788512;38455.08541872244;
1316418578950449920;;37891;38119.11429788512;38455.08541872244;
1316418578977068032;;37777;38119.11429788512;38455.08541872244;
1316418579002221056;;37818;38119.11429788512;38455.08541872244;
1316418579028294144;;37818;38119.11429788512;38455.08541872244;
1316418579055815936;;37818;38119.11429788512;38455.08541872244;
1316418579078025984;;37727;38119.11429788512;38455.08541872244;
1316418579106362112;;37727;38119.11429788512;38455.08541872244;
1316418579128820992;;37787;38119.11429788512;38455.08541872244;
1316418579157048832;;37833;38119.11429788512;38455.08541872244;
1316418579207230208;;37856;38119.11429788512;38455.08541872244;
1316418579229747968;;37810;38119.11429788512;38455.08541872244;
1316418579252576000;;37856;38119.11429788512;38455.08541872244;
1316418579278033920;;37833;38119.11429788512;38455.08541872244;
1316418579301734912;;37856;38119.11429788512;38455.08541872244;
1316418579327835136;;37901;38119.11429788512;38455.08541872244;
1316418579354262016;;37901;38119.11429788512;38455.08541872244;
1316418579380045824;;37856;38119.11429788512;38455.08541872244;
1316418579418173184;;37856;38119.11429788512;38455.08541872244;
1316418579446006016;;37856;38119.11429788512;38455.08541872244;
1316418579468872192;;37874;38119.11429788512;38455.08541872244;
1316418579537811968;;37874;38119.11429788512;38455.08541872244;
1316418579584739072;;37919;38119.11429788512;38455.08541872244;
1316418579608926976;;37856;38119.11429788512;38455.08541872244;
1316418579630845184;;37947;38119.11429788512;38455.08541872244;
1316418579657049856;;37993;38119.11429788512;38455.08541872244;
1316418579680818944;;37993;38119.11429788512;38455.08541872244;
1316418579690818048;;37993;38119.11429788512;38455.08541872244;
1316418579713243904;;38061;38119.11429788512;38455.08541872244;
1316418579737917952;;38015;38119.11429788512;38455.08541872244;
1316418579760886016;;38084;38119.11429788512;38455.08541872244;
1316418579768354048;;38061;38119.11429788512;38455.08541872244;
1316418579793332224;;38038;38119.11429788512;38455.08541872244;
1316418579818150144;;38084;38119.11429788512;38455.08541872244;
1316418579842093824;;38107;38119.11429788512;38455.08541872244;
1316418579868807936;;38107;38119.11429788512;38455.08541872244;
1316418579891143936;;38129;38119.11429788512;38455.08541872244;
1316418579936461824;;38129;38119.11429788512;38455.08541872244;
1316418579958013184;;38175;38119.11429788512;38455.08541872244;
1316418579982697984;;38198;38119.11429788512;38455.08541872244;
1316418579991702016;;38198;38119.11429788512;38455.08541872244;
1316418580014617856;;38243;38119.11429788512;38455.08541872244;
1316418580040925952;;38243;38119.11429788512;38455.08541872244;
1316418580062156800;;38266;38119.11429788512;38455.08541872244;
1316418580103020032;;38261;38119.11429788512;38455.08541872244;
1316418580128689152;;38261;38119.11429788512;38455.08541872244;
1316418580150654976;;38261;38119.11429788512;38455.08541872244;
1316418580161947904;;38261;38119.11429788512;38455.08541872244;
1316418580185081088;;38261;38119.11429788512;38455.08541872244;
1316418580210240000;;38284;38119.11429788512;38455.08541872244;
1316418580232320000;;38261;38119.11429788512;38455.08541872244;
1316418580260282880;;38284;38119.11429788512;38455.08541872244;
1316418580283000064;;38216;38119.11429788512;38455.08541872244;
1316418580308742912;;38216;38119.11429788512;38455.08541872244;
1316418580332890112;;38238;38119.11429788512;38455.08541872244;
1316418580354902016;;38238;38119.11429788512;38455.08541872244;
1316418580382801152;;38261;38119.11429788512;38455.08541872244;
1316418580404730112;;38261;38119.11429788512;38455.08541872244;
1316418580414944000;;38193;38119.11429788512;38455.08541872244;
1316418580436694016;;38238;38119.11429788512;38455.08541872244;
1316418580464237056;;38238;38119.11429788512;38455.08541872244;
1316418580493938944;;38261;38119.11429788512;38455.08541872244;
1316418580553210112;;38238;38119.11429788512;38455.08541872244;
1316418580589509888;;38284;38119.11429788512;38455.08541872244;
1316418580623058944;;38261;38119.11429788512;38455.08541872244;
1316418580654822144;;38284;38119.11429788512;38455.08541872244;
1316418580689521152;;38284;38119.11429788512;38455.08541872244;
1316418580724862208;;38324;38119.11429788512;38455.08541872244;
1316418580766812928;;38324;38119.11429788512;38455.08541872244;
1316418580791987968;;38279;38119.11429788512;38455.08541872244;
1316418580816855808;;38274;38119.11429788512;38455.08541872244;
1316418580843890944;;38274;38119.11429788512;38455.08541872244;
1316418580865912832;;38228;38119.11429788512;38455.08541872244;
1316418580915923200;;38228;38119.11429788512;38455.08541872244;
1316418580937971968;;38319;38119.11429788512;38455.08541872244;
1316418580962991872;;38319;38119.11429788512;38455.08541872244;
1316418580987188992;;38319;38119.11429788512;38455.08541872244;
1316418581013050112;;38319;38119.11429788512;38455.08541872244;
1316418581034363904;;38319;38119.11429788512;38455.08541872244;
1316418581042820864;;38319;38119.11429788512;38455.08541872244;
1316418581067575040;;38355;38119.11429788512;38455.08541872244;
1316418581109498880;;38332;38119.11429788512;38455.08541872244;
1316418581116098048;;38400;38119.11429788512;38455.08541872244;
1316418581125091072;;38400;38119.11429788512;38455.08541872244;
1316418581148323072;;38378;38119.11429788512;38455.08541872244;
1316418581171452160;;38355;38119.11429788512;38455.08541872244;
1316418581196312832;;38355;38119.11429788512;38455.08541872244;
1316418581218786048;;38332;38119.11429788512;38455.08541872244;
1316418581270227968;;38378;38119.11429788512;38455.08541872244;
1316418581294043136;;38373;38119.11429788512;38455.08541872244;
1316418581318027008;;38373;38119.11429788512;38455.08541872244;
1316418581342119936;;38418;38119.11429788512;38455.08541872244;
1316418581366929152;;38418;38119.11429788512;38455.08541872244;
1316418581389666048;;38459;38119.11429788512;38455.08541872244;
1316418581431245056;;38436;38119.11429788512;38455.08541872244;
1316418581456221952;;38436;38119.11429788512;38455.08541872244;
1316418581478301952;;38413;38119.11429788512;38455.08541872244;
1316418581506894080;;38390;38119.11429788512;38455.08541872244;
1316418581537911040;;38398;38119.11429788512;38455.08541872244;
1316418581562056960;;38398;38119.11429788512;38455.08541872244;
1316418581589984000;;38398;38119.11429788512;38455.08541872244;
1316418581616091904;;38398;38119.11429788512;38455.08541872244;
1316418581638139904;;38466;38119.11429788512;38455.08541872244;
1316418581665756928;;38466;38119.11429788512;38455.08541872244;
1316418581671947008;;38466;38119.11429788512;38455.08541872244;
1316418581698247936;;38443;38119.11429788512;38455.08541872244;
1316418581720592128;;38443;38119.11429788512;38455.08541872244;
1316418581745357056;;38443;38119.11429788512;38455.08541872244;
1316418581767788032;;38443;38119.11429788512;38455.08541872244;
1316418581774704896;;38466;38119.11429788512;38455.08541872244;
1316418581802326016;;38535;38119.11429788512;38455.08541872244;
1316418581830324992;;38466;38119.11429788512;38455.08541872244;
1316418581853282048;;38535;38119.11429788512;38455.08541872244;
1316418581881948928;;38512;38119.11429788512;38455.08541872244;
1316418581909636096;;38557;38119.11429788512;38455.08541872244;
1316418581931694080;;38535;38119.11429788512;38455.08541872244;
1316418581958607872;;38489;38119.11429788512;38455.08541872244;
1316418581998291968;;38557;38119.11429788512;38455.08541872244;
1316418582022219776;;38552;38119.11429788512;38455.08541872244;
1316418582046910976;;38416;38119.11429788512;38455.08541872244;
1316418582069892864;;38438;38119.11429788512;38455.08541872244;
1316418582094181120;;38438;38119.11429788512;38455.08541872244;
1316418582116919040;;38484;38119.11429788512;38455.08541872244;
1316418582143901952;;38416;38119.11429788512;38455.08541872244;
1316418582172719104;;38507;38119.11429788512;38455.08541872244;
1316418582232131840;;38438;38119.11429788512;38455.08541872244;
1316418582266192896;;38507;38119.11429788512;38455.08541872244;
1316418582302928896;;38507;38119.11429788512;38455.08541872244;
1316418582334845952;;38438;38119.11429788512;38455.08541872244;
1316418582367980032;;38507;38119.11429788512;38455.08541872244;
1316418582401726976;;38416;38119.11429788512;38455.08541872244;
1316418582432002048;;38438;38119.11429788512;38455.08541872244;
1316418582465097984;;38438;38119.11429788512;38455.08541872244;
1316418582503639040;;38388;38119.11429788512;38455.08541872244;
1316418582538006016;;38388;38119.11429788512;38455.08541872244;
1316418582597778944;;38320;38119.11429788512;38455.08541872244;
1316418582632998912;;38320;38119.11429788512;38455.08541872244;
1316418582664304128;;38342;38119.11429788512;38455.08541872244;
1316418582697079808;;38320;38119.11429788512;38455.08541872244;
1316418582732090880;;38320;38119.11429788512;38455.08541872244;
1316418582742889984;;38365;38119.11429788512;38455.08541872244;
1316418582774873088;;38365;38119.11429788512;38455.08541872244;
1316418582789187072;;38342;38119.11429788512;38455.08541872244;
1316418582823815936;;38388;38119.11429788512;38455.08541872244;
1316418582856089088;;38320;38119.11429788512;38455.08541872244;
1316418582888338176;;38320;38119.11429788512;38455.08541872244;
1316418582923939840;;38365;38119.11429788512;38455.08541872244;
1316418582956759808;;38433;38119.11429788512;38455.08541872244;
1316418582991698944;;38433;38119.11429788512;38455.08541872244;
1316418583024918016;;38342;38119.11429788512;38455.08541872244;
1316418583060848896;;38365;38119.11429788512;38455.08541872244;
1316418583094522880;;38320;38119.11429788512;38455.08541872244;
1316418583125943040;;38342;38119.11429788512;38455.08541872244;
1316418583158183168;;38365;38119.11429788512;38455.08541872244;
1316418583170216960;;38320;38119.11429788512;38455.08541872244;
1316418583182022144;;38365;38119.11429788512;38455.08541872244;
1316418583216226048;;38297;38119.11429788512;38455.08541872244;
1316418583251077888;;38342;38119.11429788512;38455.08541872244;
1316418583294950912;;38342;38119.11429788512;38455.08541872244;
1316418583317955072;;38342;38119.11429788512;38455.08541872244;
1316418583342008064;;38388;38119.11429788512;38455.08541872244;
1316418583393202944;;38388;38119.11429788512;38455.08541872244;
1316418583420829184;;38342;38119.11429788512;38455.08541872244;
1316418583444876800;;38342;38119.11429788512;38455.08541872244;
1316418583469167104;;38337;38119.11429788512;38455.08541872244;
1316418583492211968;;38314;38119.11429788512;38455.08541872244;
1316418583518338048;;38292;38119.11429788512;38455.08541872244;
1316418583544292096;;38246;38119.11429788512;38455.08541872244;
1316418583567799040;;38314;38119.11429788512;38455.08541872244;
1316418583577355008;;38269;38119.11429788512;38455.08541872244;
1316418583600876032;;38314;38119.11429788512;38455.08541872244;
1316418583627511040;;38292;38119.11429788512;38455.08541872244;
1316418583649956864;;38292;38119.11429788512;38455.08541872244;
1316418583661815808;;38292;38119.11429788512;38455.08541872244;
1316418583683036928;;38292;38119.11429788512;38455.08541872244;
1316418583728902144;;38269;38119.11429788512;38455.08541872244;
1316418583763937024;;38269;38119.11429788512;38455.08541872244;
1316418583771888128;;38246;38119.11429788512;38455.08541872244;
1316418583798700032;;38292;38119.11429788512;38455.08541872244;
1316418583840553984;;38292;38119.11429788512;38455.08541872244;
1316418583862340864;;38269;38119.11429788512;38455.08541872244;
1316418583888335872;;38269;38119.11429788512;38455.08541872244;
1316418583911887872;;38269;38119.11429788512;38455.08541872244;
1316418583934947840;;38269;38119.11429788512;38455.08541872244;
1316418583963182848;;38314;38119.11429788512;38455.08541872244;
1316418583984977920;;38292;38119.11429788512;38455.08541872244;
1316418584011483904;;38292;38119.11429788512;38455.08541872244;
1316418584033245952;;38292;38119.11429788512;38455.08541872244;
1316418584086628864;;38269;38119.11429788512;38455.08541872244;
1316418584110202112;;38292;38119.11429788512;38455.08541872244;
1316418584133809152;;38292;38119.11429788512;38455.08541872244;
1316418584155873024;;38269;38119.11429788512;38455.08541872244;
1316418584182071808;;38269;38119.11429788512;38455.08541872244;
1316418584204800000;;38173;38119.11429788512;38455.08541872244;
1316418584231257856;;38264;38119.11429788512;38455.08541872244;
1316418584257536000;;38264;38119.11429788512;38455.08541872244;
1316418584278779904;;38287;38119.11429788512;38455.08541872244;
1316418584306153984;;38287;38119.11429788512;38455.08541872244;
1316418584328210176;;38264;38119.11429788512;38455.08541872244;
1316418584355190016;;38264;38119.11429788512;38455.08541872244;
1316418584377120000;;38287;38119.11429788512;38455.08541872244;
1316418584407033856;;38282;38119.11429788512;38455.08541872244;
1316418584454933760;;38282;38119.11429788512;38455.08541872244;
1316418584477138944;;38327;38119.11429788512;38455.08541872244;
1316418584502358016;;38373;38119.11429788512;38455.08541872244;
1316418584529805056;;38373;38119.11429788512;38455.08541872244;
1316418584570210816;;38350;38119.11429788512;38455.08541872244;
1316418584594945792;;38350;38119.11429788512;38455.08541872244;
1316418584617044992;;38350;38119.11429788512;38455.08541872244;
1316418584644259072;;38304;38119.11429788512;38455.08541872244;
1316418584666183936;;38350;38119.11429788512;38455.08541872244;
1316418584690774016;;38282;38119.11429788512;38455.08541872244;
1316418584717927936;;38327;38119.11429788512;38455.08541872244;
1316418584757364992;;38350;38119.11429788512;38455.08541872244;
1316418584797337088;;38395;38119.11429788512;38455.08541872244;
1316418584824683008;;38395;38119.11429788512;38455.08541872244;
1316418584831315968;;38395;38119.11429788512;38455.08541872244;
1316418584858082048;;38395;38119.11429788512;38455.08541872244;
1316418584883238144;;38350;38119.11429788512;38455.08541872244;
1316418584907842048;;38395;38119.11429788512;38455.08541872244;
1316418584915816192;;38373;38119.11429788512;38455.08541872244;
1316418584944673024;;38418;38119.11429788512;38455.08541872244;
1316418584967042048;;38418;38119.11429788512;38455.08541872244;
1316418584995237120;;38373;38119.11429788512;38455.08541872244;
1316418585018123008;;38441;38119.11429788512;38455.08541872244;
1316418585058743040;;38327;38119.11429788512;38455.08541872244;
1316418585087887104;;38350;38119.11429788512;38455.08541872244;
1316418585115091968;;38350;38119.11429788512;38455.08541872244;
1316418585137193984;;38322;38119.11429788512;38455.08541872244;
1316418585188057856;;38345;38119.11429788512;38455.08541872244;
1316418585212052992;;38277;38119.11429788512;38455.08541872244;
1316418585237035008;;38277;38119.11429788512;38455.08541872244;
1316418585258172928;;38299;38119.11429788512;38455.08541872244;
1316418585285950976;;38299;38119.11429788512;38455.08541872244;
1316418585292284928;;38299;38119.11429788512;38455.08541872244;
1316418585315904000;;38277;38119.11429788512;38455.08541872244;
1316418585341566208;;38299;38119.11429788512;38455.08541872244;
1316418585367255808;;38277;38119.11429788512;38455.08541872244;
1316418585389959168;;38299;38119.11429788512;38455.08541872244;
1316418585415646976;;38282;38119.11429788512;38455.08541872244;
1316418585436990976;;38327;38119.11429788512;38455.08541872244;
1316418585447675904;;38327;38119.11429788512;38455.08541872244;
1316418585469947136;;38327;38119.11429788512;38455.08541872244;
1316418585527307008;;38304;38119.11429788512;38455.08541872244;
1316418585558234880;;38304;38119.11429788512;38455.08541872244;
1316418585581832960;;38327;38119.11429788512;38455.08541872244;
1316418585605294848;;38327;38119.11429788512;38455.08541872244;
1316418585631905024;;38304;38119.11429788512;38455.08541872244;
1316418585652985088;;38299;38119.11429788512;38455.08541872244;
1316418585678801920;;38299;38119.11429788512;38455.08541872244;
1316418585704726016;;38299;38119.11429788512;38455.08541872244;
1316418585732242176;;38299;38119.11429788512;38455.08541872244;
1316418585740677120;;38231;38119.11429788512;38455.08541872244;
1316418585766168064;;38277;38119.11429788512;38455.08541872244;
1316418585807279104;;38299;38119.11429788512;38455.08541872244;
1316418585832134912;;38254;38119.11429788512;38455.08541872244;
1316418585869263872;;38254;38119.11429788512;38455.08541872244;
1316418585920627968;;38299;38119.11429788512;38455.08541872244;
1316418585942976000;;38299;38119.11429788512;38455.08541872244;
1316418585969171968;;38299;38119.11429788512;38455.08541872244;
1316418585991241984;;38299;38119.11429788512;38455.08541872244;
1316418586015707904;;38299;38119.11429788512;38455.08541872244;
1316418586040539136;;38277;38119.11429788512;38455.08541872244;
1316418586064827904;;38322;38119.11429788512;38455.08541872244;
1316418586089716992;;38322;38119.11429788512;38455.08541872244;
1316418586096108032;;38322;38119.11429788512;38455.08541872244;
1316418586122006016;;38314;38119.11429788512;38455.08541872244;
1316418586146117888;;38383;38119.11429788512;38455.08541872244;
1316418586169356032;;38337;38119.11429788512;38455.08541872244;
1316418586195097856;;38383;38119.11429788512;38455.08541872244;
1316418586203918080;;38383;38119.11429788512;38455.08541872244;
1316418586249043968;;38314;38119.11429788512;38455.08541872244;
1316418586273195008;;38309;38119.11429788512;38455.08541872244;
1316418586312884992;;38287;38119.11429788512;38455.08541872244;
1316418586335140096;;38287;38119.11429788512;38455.08541872244;
1316418586364980992;;38309;38119.11429788512;38455.08541872244;
1316418586392322048;;38332;38119.11429788512;38455.08541872244;
1316418586414689024;;38355;38119.11429788512;38455.08541872244;
1316418586443012864;;38355;38119.11429788512;38455.08541872244;
1316418586465830144;;38332;38119.11429788512;38455.08541872244;
1316418586492225024;;38400;38119.11429788512;38455.08541872244;
1316418586536057856;;38378;38119.11429788512;38455.08541872244;
1316418586562640896;;38332;38119.11429788512;38455.08541872244;
1316418586584871168;;38368;38119.11429788512;38455.08541872244;
1316418586637545216;;38368;38119.11429788512;38455.08541872244;
1316418586665250048;;38322;38119.11429788512;38455.08541872244;
1316418586690150912;;38368;38119.11429788512;38455.08541872244;
1316418586717321984;;38299;38119.11429788512;38455.08541872244;
1316418586743876096;;38322;38119.11429788512;38455.08541872244;
1316418586765842944;;38299;38119.11429788512;38455.08541872244;
1316418586790813952;;38322;38119.11429788512;38455.08541872244;
1316418586815740160;;38322;38119.11429788512;38455.08541872244;
1316418586838445056;;38299;38119.11429788512;38455.08541872244;
1316418586864860928;;38299;38119.11429788512;38455.08541872244;
1316418586887217152;;38277;38119.11429788512;38455.08541872244;
1316418586911879168;;38277;38119.11429788512;38455.08541872244;
1316418586934936064;;38254;38119.11429788512;38455.08541872244;
1316418586995047168;;38254;38119.11429788512;38455.08541872244;
1316418587016190976;;38254;38119.11429788512;38455.08541872244;
1316418587056838912;;38322;38119.11429788512;38455.08541872244;
1316418587084103168;;38277;38119.11429788512;38455.08541872244;
1316418587106046976;;38299;38119.11429788512;38455.08541872244;
1316418587131570944;;38299;38119.11429788512;38455.08541872244;
1316418587156940032;;38277;38119.11429788512;38455.08541872244;
1316418587178288896;;38277;38119.11429788512;38455.08541872244;
1316418587206060800;;38254;38119.11429788512;38455.08541872244;
1316418587227921920;;38254;38119.11429788512;38455.08541872244;
1316418587253917952;;38254;38119.11429788512;38455.08541872244;
1316418587276956928;;38277;38119.11429788512;38455.08541872244;
1316418587301764864;;38254;38119.11429788512;38455.08541872244;
1316418587327202048;;38277;38119.11429788512;38455.08541872244;
1316418587350867968;;38254;38119.11429788512;38455.08541872244;
1316418587376631040;;38277;38119.11429788512;38455.08541872244;
1316418587398652160;;38208;38119.11429788512;38455.08541872244;
1316418587440865024;;38208;38119.11429788512;38455.08541872244;
1316418587448813056;;38254;38119.11429788512;38455.08541872244;
1316418587474903040;;38254;38119.11429788512;38455.08541872244;
1316418587501715968;;38345;38119.11429788512;38455.08541872244;
